"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long","language","iso3c","country_wb","gdp_pc_const2015","income","income_group","bii","scenario"
"8018","Terrestrial Mammal Conservation",2013,"CI","North America","United States",31.2205201,-84.4792299,"English","USA","United States",54462.6252412407,"High income","High",0.691076457500458,"historical"
"8019","Terrestrial Mammal Conservation",2007,"After","North America","United States",48.1615642,-115.8004915,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"8020","Terrestrial Mammal Conservation",2015,"CI","Europe","Slovenia",45.8259357,14.4001764,"English","SVN","Slovenia",20697.2748530619,"High income","High",0.803217828273773,"ssp2rcp4p5messageglobiom"
"8021","Terrestrial Mammal Conservation",2014,"BA","North America","United States",43.032888,-73.932586,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"8022","Terrestrial Mammal Conservation",2013,"After","North America","United States",35.3348078,-83.9219347,"English","USA","United States",54462.6252412407,"High income","High",0.691076457500458,"historical"
"8023","Terrestrial Mammal Conservation",2009,"After","Asia","Bangladesh",21.9980455,89.2086773,"English","BGD","Bangladesh",901.729626251937,"Lower middle income","Middle",0.374749392271042,"historical"
"8024","Terrestrial Mammal Conservation",2017,"After","Africa","Kenya",-3.3978161,38.5560312,"English","KEN","Kenya",1542.33773973372,"Lower middle income","Middle",0.709295868873596,"ssp2rcp4p5messageglobiom"
"8025","Terrestrial Mammal Conservation",2008,"BACI","North America","Canada",53.9290771,-121.6214717,"English","CAN","Canada",42067.5687072607,"High income","High",0.906639635562897,"historical"
"8026","Terrestrial Mammal Conservation",1998,"BACI","Oceania","Australia",-31.8394349,117.6154828,"English","AUS","Australia",43081.7201718179,"High income","High",0.686790800094604,"historical"
"8027","Terrestrial Mammal Conservation",2002,"After","Oceania","Australia",-20.6230557,116.7688919,"English","AUS","Australia",47599.4079289312,"High income","High",0.687736809253693,"historical"
"8027","Terrestrial Mammal Conservation",2002,"BACI","Oceania","Australia",-20.6230557,116.7688919,"English","AUS","Australia",47599.4079289312,"High income","High",0.687736809253693,"historical"
"8027","Terrestrial Mammal Conservation",2002,"CI","Oceania","Australia",-20.6230557,116.7688919,"English","AUS","Australia",47599.4079289312,"High income","High",0.687736809253693,"historical"
"8027","Terrestrial Mammal Conservation",2002,"BA","Oceania","Australia",-20.6230557,116.7688919,"English","AUS","Australia",47599.4079289312,"High income","High",0.687736809253693,"historical"
"8028","Terrestrial Mammal Conservation",2009,"After","Europe","Germany",50.0494477,6.6504194,"English","DEU","Germany",36940.4078672661,"High income","High",0.675906181335449,"historical"
"8028","Terrestrial Mammal Conservation",2009,"CI","Europe","Germany",50.0494477,6.6504194,"English","DEU","Germany",36940.4078672661,"High income","High",0.675906181335449,"historical"
"8029","Terrestrial Mammal Conservation",2005,"CI","North America","Canada",51.1782696,-115.5712216,"English","CAN","Canada",41006.2229523971,"High income","High",0.907230377197266,"historical"
"8030","Terrestrial Mammal Conservation",2010,"After","Europe","The Netherlands",52.7260165,5.9621294,"English","NLD","Netherlands",44659.272839058,"High income","High",0.591717660427094,"historical"
"8032","Terrestrial Mammal Conservation",2010,"Rand.exp.","North America","United States",45.2788349,-92.9852625,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"8032","Terrestrial Mammal Conservation",2010,"Rand.exp.","North America","United States",45.2788349,-92.9852625,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"8033","Terrestrial Mammal Conservation",2006,"After","North America","Canada",46.4918654,-80.9928707,"English","CAN","Canada",41663.5123057295,"High income","High",0.906920254230499,"historical"
"8034","Terrestrial Mammal Conservation",2001,"After","Oceania","Australia",-20.9596491,116.6081653,"English","AUS","Australia",46314.6235297968,"High income","High",0.685608386993408,"historical"
"8035","Terrestrial Mammal Conservation",2003,"After","North America","United States",44.1269889,-73.8585909,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"8036","Terrestrial Mammal Conservation",2016,"Rand.exp.","North America","United States",43.794365,-85.85334,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"8037","Terrestrial Mammal Conservation",2008,"After","North America","United States",29.502976,-91.443469,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"8038","Terrestrial Mammal Conservation",2001,"BA","Europe","Spain",38.1589742,-2.7410821,"English","ESP","Spain",24878.3784543991,"High income","High",0.647107303142548,"historical"
"8038","Terrestrial Mammal Conservation",2001,"BACI","Europe","Spain",38.1589742,-2.7410821,"English","ESP","Spain",24878.3784543991,"High income","High",0.647107303142548,"historical"
"8039","Terrestrial Mammal Conservation",2017,"BACI","North America","Canada",47.6819192,-58.3960873,"English","CAN","Canada",44339.3886689254,"High income","High",0.9072305560112,"ssp2rcp4p5messageglobiom"
"8040","Terrestrial Mammal Conservation",2017,"After","Asia","China, P.R.",29.2500425,103.2762997,"English","CHN","China",9221.51403820573,"Upper middle income","Middle",0.636061728000641,"ssp2rcp4p5messageglobiom"
"8041","Terrestrial Mammal Conservation",2017,"After","Oceania","Australia",-34.8889118,148.217937,"English","AUS","Australia",57991.771347333,"High income","High",0.696355402469635,"ssp2rcp4p5messageglobiom"
"8042","Terrestrial Mammal Conservation",2003,"After","Oceania","Australia",-37.8142646,145.8011261,"English","AUS","Australia",48509.6632180363,"High income","High",0.689376592636108,"historical"
"8043","Terrestrial Mammal Conservation",2017,"CI","Oceania","Australia",-34.6386114,148.0244935,"English","AUS","Australia",57991.771347333,"High income","High",0.696355402469635,"ssp2rcp4p5messageglobiom"
"8044","Terrestrial Mammal Conservation",1984,"After","North America","United States",38.6341718,-106.5776111,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"8045","Terrestrial Mammal Conservation",1982,"BA","North America","United States",47.5514926,-101.0020119,"English","USA","United States",30546.7587475276,"High income","High",0.683240294456482,"historical"
"8045","Terrestrial Mammal Conservation",1982,"CI","North America","United States",47.5514926,-101.0020119,"English","USA","United States",30546.7587475276,"High income","High",0.683240294456482,"historical"
"8046","Terrestrial Mammal Conservation",2010,"After","Europe","Norway",60.472024,8.468946,"English","NOR","Norway",72804.3956188398,"High income","High",0.95179146528244,"historical"
"8047","Terrestrial Mammal Conservation",2014,"After","Europe","Slovakia",48.6043896,16.9486817,"English","SVK","Slovak Republic",15647.6491763517,"High income","High",0.678365647792816,"historical"
"8048","Terrestrial Mammal Conservation",2005,"After","Oceania","Australia",-37.8136276,144.9630576,"English","AUS","Australia",50972.640519744,"High income","High",0.686838686466217,"historical"
"8049","Terrestrial Mammal Conservation",2010,"CI","Europe","Spain",37.0745664,-6.5356449,"English","ESP","Spain",25766.2515825743,"High income","High",0.6658975481987,"historical"
"8050","Terrestrial Mammal Conservation",2011,"After","Europe","Portugal",38.1533415,-7.4316032,"English","PRT","Portugal",19389.6395896162,"High income","High",0.76093190908432,"historical"
"8051","Terrestrial Mammal Conservation",2016,"CI","North America","Mexico",16.2272464,-94.9596428,"English","MEX","Mexico",10100.5021214015,"Upper middle income","Middle",0.742220461368561,"ssp2rcp4p5messageglobiom"
"8052","Terrestrial Mammal Conservation",2012,"After","Oceania","Australia",-35.7749702,137.2149586,"English","AUS","Australia",55465.4462872577,"High income","High",0.694918692111969,"historical"
"8053","Terrestrial Mammal Conservation",2014,"CI","Europe","Spain",37.0745664,-6.5356449,"English","ESP","Spain",24947.8512505913,"High income","High",0.689832508563995,"historical"
"8054","Terrestrial Mammal Conservation",2009,"After","North America","United States",41.6817926,-111.8232524,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"8055","Terrestrial Mammal Conservation",2010,"Rand.exp.","North America","United States",46.051645,-84.3714699,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"8056","Terrestrial Mammal Conservation",1983,"Rand.exp.","North America","United States",46.1110365,-90.7633816,"English","USA","United States",31656.1736604625,"High income","High",0.68324738740921,"historical"
"8057","Terrestrial Mammal Conservation",2010,"After","Europe","Italy",46.051198,11.117213,"English","ITA","Italy",31928.5543621096,"High income","High",0.63638824224472,"historical"
"8058","Terrestrial Mammal Conservation",1978,"BACI","North America","United States",43.2385756,-124.1032096,"English","USA","United States",30684.9987747049,"High income","High",0.682634925842285,"historical"
"8059","Terrestrial Mammal Conservation",1986,"After","Oceania","Australia",-38.6863848,145.7990497,"English","AUS","Australia",33755.0847823788,"High income","High",0.687683129310608,"historical"
"8060","Terrestrial Mammal Conservation",2015,"After","South America","Argentina",-28.6599926,-57.4355715,"English","ARG","Argentina",13679.6264980954,"Upper middle income","Middle",0.708773732185364,"ssp2rcp4p5messageglobiom"
"8061","Terrestrial Mammal Conservation",2007,"After","North America","United States",37.4314405,-78.6559705,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"8061","Reptile Conservation",2007,"After","North America","United States",37.4314405,-78.6559705,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"8062","Terrestrial Mammal Conservation",1980,"BA","North America","Canada",53.5697249,-116.5811838,"English","CAN","Canada",27622.3734030629,"High income","High",0.914611101150513,"historical"
"8063","Terrestrial Mammal Conservation",2004,"BA","Africa","South Africa",-24.2191867,30.6323838,"English","ZAF","South Africa",5187.35683424034,"Upper middle income","Middle",0.585056722164154,"historical"
"8064","Terrestrial Mammal Conservation",2015,"After","Asia","India",26.6806135,90.9969451,"English","IND","India",1583.99815907985,"Lower middle income","Middle",0.60874617099762,"ssp2rcp4p5messageglobiom"
"8065","Terrestrial Mammal Conservation",1980,"After","North America","United States",34.7190908,-118.2526623,"English","USA","United States",30930.4214515341,"High income","High",0.683226108551025,"historical"
"8066","Terrestrial Mammal Conservation",2008,"After","Europe","Spain",42.2992103,2.9779385,"English","ESP","Spain",27112.526293889,"High income","High",0.662212908267975,"historical"
"8067","Terrestrial Mammal Conservation",2017,"After","North America","Canada",51.1856477,-115.5910319,"English","CAN","Canada",44339.3886689254,"High income","High",0.9072305560112,"ssp2rcp4p5messageglobiom"
"8068","Terrestrial Mammal Conservation",1984,"After","North America","United States",47.7532191,-91.5129025,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"8069","Terrestrial Mammal Conservation",2003,"CI","North America","United States",34.2903613,-85.1891991,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"8070","Terrestrial Mammal Conservation",1994,"After","North America","United States",44.4620852,-110.6424411,"English","USA","United States",40907.0184352707,"High income","High",0.684038591384888,"historical"
"8071","Terrestrial Mammal Conservation",2004,"CI","North America","United States",41.5547424,-96.1295623,"English","USA","United States",51098.5573007417,"High income","High",0.686720550060272,"historical"
"8072","Terrestrial Mammal Conservation",2004,"CI","North America","United States",41.5181855,-96.0146669,"English","USA","United States",51098.5573007417,"High income","High",0.686720550060272,"historical"
"8073","Terrestrial Mammal Conservation",2007,"After","Oceania","Australia",-28.4916657,152.7442397,"English","AUS","Australia",52671.325846724,"High income","High",0.69204968214035,"historical"
