"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long"
"8372","Marine Fish Conservation",2008,"CI","Europe","Norway",58.007338,9.990674
"8373","Marine Fish Conservation",2009,"CI","North America","Mexico",20.8607362,-90.4006938
"8374","Marine Fish Conservation",2010,"CI","Europe","United Kingdom",51.294089,-4.923978
"8375","Marine Fish Conservation",2010,"CI","Europe","Norway",71.501244,27.255481
"8376","Marine Fish Conservation",2011,"CI","North America","United States",38.805241,-73.261728
"8377","Marine Fish Conservation",2011,"CI","South America","Chile",-30.394204,-72.053157
"8377","Marine Fish Conservation",2011,"After","South America","Chile",-30.394204,-72.053157
"8378","Marine Fish Conservation",2014,"After","Oceania","Australia",-40.53333333,148.5016667
"8379","Marine Fish Conservation",2014,"CI","Europe","Turkey",38.44531,26.857206
"8380","Marine Fish Conservation",2015,"CI","Europe","Turkey",36.637596,34.465999
"8382","Marine Fish Conservation",2016,"CI","Europe","United Kingdom",57.145142,-1.632169
"8383","Marine Fish Conservation",2016,"CI","North America","United States",42.297837,-69.494019
"8384","Marine Fish Conservation",2016,"CI","North America","United States",42.297837,-69.494019
"8385","Marine Fish Conservation",2017,"After","Asia","India",20.487708,72.198715
"8386","Marine Fish Conservation",2017,"After","Europe","Denmark",57.918037,9.463135
"8387","Marine Fish Conservation",2017,"CI","Europe","France",50.926975,1.376123
"8388","Marine Fish Conservation",1996,"After","Europe","Portugal",36.962064,-8.083005
"8389","Marine Fish Conservation",1996,"After","Africa","South Africa",-34.119154,18.287873
"8390","Marine Fish Conservation",2000,"CI","Europe","Norway",70.927935,28.725284
"8391","Marine Fish Conservation",2001,"After","Oceania","New Zealand",-36.451549,174.996898
"8391","Marine Fish Conservation",2001,"CI","Oceania","New Zealand",-36.451549,174.996898
"8392","Marine Fish Conservation",2001,"After","North America","Greenland",64.3435,-36.764523
"8392","Marine Fish Conservation",2001,"CI","North America","Greenland",64.3435,-36.764523
"8393","Marine Fish Conservation",2004,"After","North America","United States",34.293814,-77.019177
"8394","Marine Fish Conservation",2006,"CI","NA","NA",NA,NA
"8395","Marine Fish Conservation",2006,"CI","Asia","Japan",31.823499,147.009375
"8396","Marine Fish Conservation",2008,"CI","Oceania","Australia",-18.856417,147.478822
"8398","Marine Fish Conservation",2010,"After","Europe","Spain",39.89931,-3.74922
"8399","Marine Fish Conservation",2010,"After","Europe","Spain",35.979432,-5.665034
"8400","Reptile Conservation",2010,"CI","North America","Costa Rica",10.702022,-85.841975
"8400","Marine Fish Conservation",2010,"CI","North America","Costa Rica",10.702022,-85.841975
"8401","Marine Fish Conservation",2011,"CI","North America","United States",20.414654,-156.980832
"8402","Reptile Conservation",2011,"CI","South America","Brazil",-1.5818303,-30.4101616
"8402","Marine Fish Conservation",2011,"CI","South America","Brazil",-1.5818303,-30.4101616
"8403","Marine Fish Conservation",2011,"CI","Europe","Portugal",37.020216,-8.013063
"8404","Marine Fish Conservation",2012,"CI","North America","United States",20.404357,-159.057248
"8405","Marine Fish Conservation",2015,"CI","NA","NA",-22.457871,-15.325784
"8407","Marine Fish Conservation",2017,"After","Europe","Iceland",66.269854,-23.227253
"8408","Marine Fish Conservation",2017,"CI","Oceania","Fiji",-16.232399,177.307098
"8409","Marine Fish Conservation",2017,"CI","Europe","Italy",38.418917,15.616083
"8409","Reptile Conservation",2017,"CI","Europe","Italy",38.418917,15.616083
"8412","Marine Fish Conservation",2012,"CI","South America","Brazil",-1.841628,-35.616748
"8413","Marine Fish Conservation",1995,"CI","Europe","Norway",62.532722,5.923067
"8414","Marine Fish Conservation",2008,"CI","North America","United States",41.72926,-67.01598
"8414","Marine Fish Conservation",2008,"After","North America","United States",41.72926,-67.01598
"8415","Marine Fish Conservation",2008,"After","North America","United States",42.375184,-70.490851
"8416","Marine Fish Conservation",2010,"After","Europe","Italy",37.400259,11.987887
"8417","Marine Fish Conservation",2006,"CI","North America","United States",42.945026,-70.693775
"8418","Marine Fish Conservation",2009,"CI","North America","United States",33.860796,-78.243973
"8419","Marine Fish Conservation",2015,"After","Europe","Italy",43.728232,13.229615
"8420","Marine Fish Conservation",2015,"CI","North America","United States",34.9044665,-76.964306
"8421","Marine Fish Conservation",1997,"CI","Europe","Denmark",56.573414,10.2818135
"8422","Marine Fish Conservation",2002,"Rand.exp.","North America","United States",39.201819,-74.60316
"8423","Marine Fish Conservation",2003,"CI","Oceania","Australia",-33.454628,151.537472
"8424","Marine Fish Conservation",2005,"CI","Europe","Poland",54.379695,19.5194976
"8425","Marine Fish Conservation",2006,"CI","South America","Brazil",-32.0359897,-52.120104
"8426","Marine Fish Conservation",2007,"After","Africa","South Africa",-34.165312,24.839501
"8427","Marine Fish Conservation",2009,"CI","Europe","Spain",40.60278,0.639323
"8428","Marine Fish Conservation",2009,"After","Europe","Italy",43.806065,13.817372
"8429","Marine Fish Conservation",2011,"BA","Oceania","Australia",-34.936555,134.914494
"8430","Marine Fish Conservation",2011,"After","Europe","Sweden",61.95,17.366667
"8431","Marine Fish Conservation",2011,"Rand.exp.","Europe","Sweden",55.862203,14.376213
"8432","Marine Fish Conservation",2012,"After","Oceania","Australia",-29.9719139,153.228241
"8433","Marine Fish Conservation",2013,"Rand.exp.","North America","Canada",49.370035,-123.928799
"8434","Marine Fish Conservation",2012,"CI","Europe","Sweden",61.95,17.366667
"8435","Marine Fish Conservation",2014,"CI","Africa","Kenya",-4.714063,39.345816
"8436","Marine Fish Conservation",2015,"CI","Africa","Kenya",-4.647029,39.332405
"8437","Marine Fish Conservation",2015,"CI","Europe","Sweden",62.390243,17.4058731
"8438","Marine Fish Conservation",2015,"CI","Europe","Sweden",62.4059392,17.518918
"8439","Marine Fish Conservation",2016,"CI","North America","United States",34.648262,-76.64325
"8440","Marine Fish Conservation",2017,"CI","Europe","Norway",69.9656436,29.6557788
"8441","Marine Fish Conservation",2018,"CI","North America","Canada",46.0150211,-62.4868662
"8442","Marine Fish Conservation",2000,"CI","Oceania","Australia",-30.4569613,153.0308999
"8443","Marine Fish Conservation",2000,"CI","Europe","Norway",60.085504,5.04011
"8444","Marine Fish Conservation",2008,"After","Europe","Portugal",37.047056,-8.17339
"8445","Marine Fish Conservation",1991,"After","Oceania","Australia",-30.472659,153.147273
"8446","Marine Fish Conservation",1997,"CI","Europe","Greece",38.806295,26.373104
"8447","Marine Fish Conservation",2003,"CI","North America","United States",44.609549,-123.9423591
"8448","Marine Fish Conservation",2003,"CI","Europe","Turkey",38.475223,26.800943
"8449","Marine Fish Conservation",2004,"CI","Europe","United Kingdom",58.966484,-2.068142
"8450","Marine Fish Conservation",2006,"CI","Europe","Denmark",57.467381,8.573391
"8451","Marine Fish Conservation",2008,"CI","North America","United States",41.046869,-68.759722
"8452","Marine Fish Conservation",2009,"CI","Oceania","Australia",-29.468979,153.342799
"8453","Marine Fish Conservation",2011,"CI","North America","United States",43.838289,-124.336002
"8454","Marine Fish Conservation",2011,"CI","Europe","United Kingdom",60.752997,-0.584321
"8455","Marine Fish Conservation",2012,"CI","Oceania","Australia",-29.3907676,153.2888423
"8456","Marine Fish Conservation",2013,"After","Oceania","Australia",-29.3963657,153.3476979
"8457","Marine Fish Conservation",2014,"CI","Oceania","Australia",-29.474415,153.33198
"8458","Marine Fish Conservation",2015,"CI","Oceania","Australia",-29.388735,153.318627
"8459","Marine Fish Conservation",2016,"CI","Oceania","Australia",-29.388735,153.318627
"8460","Marine Fish Conservation",1994,"CI","Europe","United Kingdom",57.126354,-1.153725
"8461","Marine Fish Conservation",1996,"CI","Oceania","Australia",-29.4280596,153.3649372
"8462","Marine Fish Conservation",2004,"Rand.exp.","Oceania","Australia",-29.4753118,153.3150425
"8463","Marine Fish Conservation",2008,"CI","Europe","Norway",60.269482,4.527842
"8463","Marine Fish Conservation",2008,"CI","Europe","Norway",60.269482,4.527842
"8464","Marine Fish Conservation",2009,"CI","Oceania","Australia",-29.481995,153.321026
"8465","Marine Fish Conservation",2009,"CI","Oceania","Australia",-33.581766,152.650061
"8466","Marine Fish Conservation",2010,"CI","Europe","Italy",43.759861,13.769638
"8467","Marine Fish Conservation",2011,"CI","Europe","Italy",43.759861,13.769638
"8468","Marine Fish Conservation",2011,"CI","Europe","Denmark",54.896644,15.037146
"8469","Marine Fish Conservation",2015,"After","Europe","Germany",54.604244,12.379864
"8469","Marine Fish Conservation",2015,"CI","Europe","Germany",54.604244,12.379864
"8470","Marine Fish Conservation",2017,"CI","Europe","Denmark",54.955386,13.803427
"8471","Marine Fish Conservation",2015,"CI","Oceania","Australia",-29.438517,153.3713858
"8472","Marine Fish Conservation",2015,"CI","Oceania","Australia",-29.391319,153.322282
"8473","Marine Fish Conservation",2015,"CI","Oceania","Australia",-29.490852,153.314475
"8474","Marine Fish Conservation",1996,"Rand.exp.","Oceania","Australia",-12.616491,141.05419
"8475","Marine Fish Conservation",2015,"CI","North America","United States",43.598282,-70.024085
"8476","Marine Fish Conservation",2015,"CI","Europe","United Kingdom",56.96699,-6.95511
"8477","Marine Fish Conservation",1996,"CI","Europe","United Kingdom",57.89931,-2.323002
"8478","Marine Fish Conservation",2007,"CI","Europe","Italy",43.783816,13.643909
"8479","Marine Fish Conservation",2013,"CI","Europe","Sweden",54.80512,13.836855
"8479","Marine Fish Conservation",2013,"After","Europe","Sweden",54.80512,13.836855
"8480","Marine Fish Conservation",1997,"After","Europe","United Kingdom",54.515247,-0.604036
"8481","Marine Fish Conservation",2004,"CI","Europe","Portugal",36.992232,-8.206349
"8481","Marine Fish Conservation",2004,"After","Europe","Portugal",36.992232,-8.206349
"8482","Marine Fish Conservation",2006,"CI","Europe","United Kingdom",55.630373,-1.580599
"8483","Marine Fish Conservation",2015,"CI","Europe","Norway",57.805635,7.939631
"8484","Marine Fish Conservation",2017,"CI","North America","United States",42.81242,-70.699629
"8485","Marine Fish Conservation",2005,"CI","Europe","Belgium",51.322762,2.822101
"8487","Marine Fish Conservation",1992,"CI","Europe","Iceland",66.200822,-21.032282
"8488","Marine Fish Conservation",1992,"CI","North America","Canada",43.995491,-61.92671
"8489","Marine Fish Conservation",1999,"Rand.exp.","Europe","Greece",38.756906,23.126384
"8490","Marine Fish Conservation",2000,"CI","North America","Canada",44.047893,-62.220442
"8491","Marine Fish Conservation",2003,"CI","Europe","Portugal",37.623721,-9.071492
"8492","Marine Fish Conservation",2006,"CI","Europe","Spain",40.799892,0.932365
"8493","Marine Fish Conservation",2006,"CI","Europe","Spain",39.076668,3.060817
"8494","Marine Fish Conservation",2006,"CI","Europe","Spain",39.04197,2.895862
"8495","Marine Fish Conservation",2008,"CI","Europe","Italy",43.656888,13.535788
"8496","Marine Fish Conservation",2010,"CI","Oceania","Australia",-33.5757946,151.3020674
"8497","Marine Fish Conservation",2010,"CI","Europe","Turkey",38.403219,26.794892
"8498","Marine Fish Conservation",2010,"CI","Europe","Denmark",57.76732,10.793674
"8499","Marine Fish Conservation",2012,"CI","Oceania","Australia",-29.592472,153.361777
"8500","Marine Fish Conservation",2014,"CI","Oceania","Australia",-27.181588,153.669451
"8500","Marine Fish Conservation",2014,"Rand.exp.","Oceania","Australia",-27.181588,153.669451
"8501","Marine Fish Conservation",2016,"CI","Europe","NA",52.07392,2.068622
"8503","Marine Fish Conservation",1992,"CI","Europe","United Kingdom",53.930811,-5.547626
"8504","Reptile Conservation",1998,"Rand.exp.","Oceania","Australia",-13.1840458,139.1321981
"8504","Marine Fish Conservation",1998,"CI","Oceania","Australia",-13.1840458,139.1321981
"8505","Marine Fish Conservation",1999,"CI","Europe","United Kingdom",58.315651,0.301308
"8506","Marine Fish Conservation",2001,"CI","Europe","United Kingdom",57.192618,-0.930815
"8506","Marine Fish Conservation",2001,"CI","Europe","United Kingdom",57.192618,-0.930815
"8507","Marine Fish Conservation",2002,"CI","Europe","Denmark",54.953689,14.756489
"8508","Marine Fish Conservation",2003,"CI","Europe","The Netherlands",52.124734,3.062116
"8509","Marine Fish Conservation",2004,"CI","Europe","Norway",60.308233,2.798327
"8510","Marine Fish Conservation",2005,"CI","Europe","Norway",57.736611,7.977111
"8511","Marine Fish Conservation",2005,"CI","Europe","Sweden",55.579671,14.434806
"8512","Marine Fish Conservation",2006,"CI","Europe","United Kingdom",57.6933625,-2.0076878
"8513","Marine Fish Conservation",2007,"CI","Europe","United Kingdom",60.345889,-0.549308
"8514","Marine Fish Conservation",2007,"CI","Africa","Mozambique",-19.301275,35.553723
"8515","Marine Fish Conservation",2007,"After","Asia","Japan",NA,NA
"8516","Marine Fish Conservation",2007,"CI","Europe","United Kingdom",55.542397,-1.01247
"8517","Marine Fish Conservation",2007,"BA","Europe","Sweden",55.696496,17.193982
"8518","Marine Fish Conservation",2008,"CI","Europe","Norway",70.544699,21.02569
"8519","Marine Fish Conservation",2009,"CI","Europe","NA",58.28532,10.345637
"8520","Marine Fish Conservation",2010,"CI","Europe","United Kingdom",59.892733,-3.173406
"8521","Marine Fish Conservation",2010,"CI","Europe","United Kingdom",56.774125,-7.057813
"8521","Marine Fish Conservation",2010,"CI","Europe","United Kingdom",56.774125,-7.057813
"8522","Marine Fish Conservation",2010,"CI","Europe","Sweden",57.902949,11.089112
"8523","Marine Fish Conservation",2010,"CI","Europe","Denmark",55.153836,15.690959
"8523","Marine Fish Conservation",2010,"CI","Europe","Denmark",55.153836,15.690959
"8524","Marine Fish Conservation",2011,"CI","Europe","Iceland",63.414735,-15.16822
"8525","Marine Fish Conservation",2015,"BA","Europe","France",NA,NA
"8526","Marine Fish Conservation",2016,"CI","Europe","France",43.526631,-2.500283
"8527","Marine Fish Conservation",2016,"CI","North America","United States",43.297405,-68.878785
"8528","Marine Fish Conservation",2016,"After","Europe","Italy",40.533107,11.387224
"8529","Marine Fish Conservation",1998,"CI","Europe","United Kingdom",53.8276917,-4.4658366
"8530","Marine Fish Conservation",2003,"CI","Europe","United Kingdom",57.588557,-1.296613
"8531","Marine Fish Conservation",2010,"CI","Europe","United Kingdom",53.87495,-5.51828
"8532","Marine Fish Conservation",2015,"CI","Europe","Germany",54.466582,13.962476
"8533","Marine Fish Conservation",1998,"CI","Europe","Denmark",55.068531,15.217936
"8534","Marine Fish Conservation",2016,"CI","Europe","Denmark",55.120657,14.583386
